# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr rormax rormax_uerr rormax_lerr
8150320 1 3 0.029400 0.081400 2.211117 10.198493 2109.720572 12.563798 2.396522 2.006888 0.178101 0.033972 0.028449
8150320 2 4 0.048000 0.159300 4.617491 27.954134 3367.442234 12.089932 2.027174 1.889164 0.171383 0.028737 0.026780
8150320 3 5 0.081400 0.209500 10.198493 42.140609 1644.156787 12.519750 2.655037 2.140022 0.177476 0.037637 0.030336
8158127 0 2 0.008650 0.093000 0.267777 9.428899 132261.612399 45.714647 5.388700 3.768696 0.225071 0.026531 0.018555
8158127 1 3 0.053300 0.137800 4.088973 16.997289 2925.448017 12.789346 2.438458 2.224373 0.062967 0.012005 0.010951
8160953 0 2 0.003883 0.445100 0.116419 116.331174 178992.465157 60.225650 7.076995 7.504426 0.553176 0.065003 0.068929
8162789 0 2 0.004929 0.095800 0.126472 10.820603 141019.577115 49.131309 5.453855 4.898472 0.424453 0.047117 0.042319
8164257 0 2 0.003851 0.119100 0.098124 16.858256 125257.174230 44.378396 4.274328 3.680825 0.490816 0.047273 0.040709
8164257 1 3 0.062900 0.244100 6.475391 49.500473 5291.763682 12.066798 2.399689 1.564449 0.133456 0.026540 0.017302
8167996 0 2 0.002353 0.047100 0.058208 5.212302 73070.058263 27.704785 2.855324 2.449090 0.501397 0.051675 0.044323
8167996 1 3 0.029300 0.090900 2.549563 13.969502 2064.889736 12.239923 2.154633 1.459908 0.221516 0.038994 0.026421
8168187 0 2 0.008552 0.208800 0.294511 35.502865 144642.201606 50.044423 4.958736 4.892537 0.249202 0.024693 0.024363
8193178 0 2 0.005734 0.096600 0.154250 10.640210 142271.393045 49.445058 4.521817 4.602892 0.367229 0.033584 0.034186
8218379 0 2 0.003623 0.121000 0.085628 16.570993 138957.167688 48.914683 4.753892 5.133806 0.575015 0.055884 0.060350
8222813 0 2 0.004013 0.077200 0.103243 8.704205 113828.732685 40.620296 4.006178 3.696614 0.431032 0.042511 0.039226
8226994 0 2 0.003897 0.067500 0.099468 7.156816 108464.389558 38.043554 4.382884 2.483345 0.415733 0.047895 0.027138
8226994 1 3 0.046900 0.123200 4.148107 17.648309 2035.067664 12.934040 2.008431 1.947898 0.141341 0.021948 0.021286
8230616 0 2 0.002669 0.059000 0.065745 6.827782 86014.606875 31.926811 3.769810 2.588490 0.509356 0.060143 0.041296
8240797 0 2 0.004446 0.109600 0.107097 13.093909 154028.100512 52.349121 6.771361 4.837759 0.501451 0.064863 0.046341
8240904 0 2 0.004739 0.408300 0.175204 92.777790 169829.890997 55.922047 6.565369 4.618682 0.395755 0.046462 0.032686
8240904 1 3 0.067800 0.435200 6.618363 107.721409 14871.114450 11.608057 2.962433 1.561179 0.082149 0.020965 0.011048
8247638 0 2 0.004027 0.119900 0.101788 16.514110 132169.635872 45.679057 4.612254 4.023832 0.483033 0.048772 0.042550
8247638 1 3 0.052500 0.179000 4.790908 30.132930 4246.318334 12.062553 2.600506 2.192079 0.127555 0.027499 0.023180
8247638 2 4 0.119900 0.397300 16.514110 99.641596 3969.957482 12.140375 1.876060 2.082217 0.128378 0.019838 0.022018
8257205 0 2 0.003818 0.523800 0.092485 148.460182 159741.548789 54.128306 5.108025 5.093841 0.603752 0.056975 0.056817
8277797 0 2 0.004074 0.050000 0.101063 4.337220 104012.859173 36.840239 5.035514 3.586891 0.385120 0.052640 0.037497
8278685 0 2 0.004711 0.136900 0.114897 17.869376 167184.117392 55.697778 6.328840 5.455287 0.501527 0.056988 0.049122
8280511 0 2 0.003967 0.070200 0.099682 7.410843 114751.857634 40.930129 5.231756 4.592680 0.439412 0.056166 0.049305
8280511 1 3 0.055800 0.088100 5.249704 10.435470 235.518984 13.856322 2.833989 2.123151 0.148757 0.030425 0.022793
8280511 2 4 0.070200 0.124200 7.410843 17.453294 457.479522 13.148178 2.077587 1.890957 0.141154 0.022304 0.020301
8280511 3 5 0.088100 0.143700 10.435470 21.720336 289.118813 13.079578 2.805678 1.536703 0.140418 0.030121 0.016498
8282651 0 2 0.003027 0.043600 0.076229 4.162887 80689.286349 28.762434 3.807346 2.513206 0.404596 0.053557 0.035353
8292840 0 2 0.006032 0.156200 0.166257 21.869657 161487.551788 54.816970 7.801091 4.672113 0.387037 0.055080 0.032988
8292840 1 3 0.095800 0.431200 10.495663 100.283068 9439.752800 11.848649 1.718585 1.765364 0.083658 0.012134 0.012464
8331612 0 2 0.004916 0.172300 0.124025 25.697069 166863.835757 56.889678 5.818081 5.862924 0.492874 0.050406 0.050794
8344004 0 2 0.005064 0.063800 0.134486 5.996533 114281.474864 40.620668 5.125765 3.202971 0.341583 0.043103 0.026934
8355178 0 2 0.004632 0.209500 0.111305 33.814176 180167.398582 60.266637 5.923614 6.025838 0.554109 0.054463 0.055403
8355239 0 2 0.003841 0.133900 0.097892 20.134900 127701.900320 44.517648 6.495001 3.667243 0.493548 0.072007 0.040657
8394721 0 2 0.006157 0.183900 0.168173 27.402299 173140.301565 59.333760 5.181103 5.671401 0.410385 0.035835 0.039227
8394721 1 3 0.114600 0.282200 13.484577 52.090816 2274.634169 12.462273 1.636835 2.261854 0.086196 0.011321 0.015644
8394721 2 4 0.183900 0.379000 27.402299 81.063789 1199.770051 13.337317 2.173103 2.454173 0.092248 0.015030 0.016974
8395660 0 2 0.004706 0.109600 0.120920 13.570783 141293.626874 48.550291 5.041206 3.701832 0.439328 0.045617 0.033498
8395660 1 3 0.064800 0.160200 6.164876 23.980085 2013.310759 13.004705 2.774755 2.555352 0.117679 0.025109 0.023123
8395660 2 4 0.109600 0.239500 13.570783 43.844397 1307.562098 12.882800 2.161845 1.915786 0.116575 0.019562 0.017336
8410727 0 2 0.006557 0.176900 0.180371 25.263047 177926.493836 59.503170 6.283739 6.359304 0.386454 0.040811 0.041302
8456679 0 2 0.004981 0.050400 0.126621 4.068450 109033.596868 38.942906 5.443520 3.827455 0.332979 0.046544 0.032726
8463346 0 2 0.003241 0.282600 0.078672 64.001967 131737.207669 45.827646 5.366847 4.133735 0.602105 0.070512 0.054311
8480285 0 2 0.005106 0.182700 0.138789 29.666317 149894.102380 52.717281 7.343861 5.271265 0.439671 0.061249 0.043963
8490993 0 2 0.004646 0.447100 0.111444 105.145959 194554.174324 64.917397 5.506558 5.579384 0.595077 0.050477 0.051144
8494142 0 2 0.008199 0.257800 0.243492 42.882480 196978.052514 65.473273 6.699239 7.646765 0.340086 0.034798 0.039719
8505670 0 2 0.002748 0.081500 0.067436 10.848452 95631.637668 34.560708 3.406392 2.913405 0.535516 0.052782 0.045143
8505920 0 2 0.004711 0.636400 0.126684 198.680859 159820.310785 54.333409 7.206544 5.120185 0.491173 0.065147 0.046286
8544992 0 2 0.002944 0.094000 0.073728 13.297069 99738.556139 35.940737 3.075969 4.258265 0.519949 0.044500 0.061604
8557374 0 2 0.004688 0.057500 0.112433 4.822969 128005.136635 44.909686 4.897052 4.342820 0.407997 0.044489 0.039454
8558011 0 2 0.004130 0.212200 0.107828 39.676607 138228.630090 48.277381 5.466530 4.687122 0.497861 0.056374 0.048336
8559644 0 2 0.005743 0.745600 0.152127 224.778935 200424.589743 64.922389 5.861246 4.138973 0.481399 0.043461 0.030690
8561063 0 2 0.000688 0.011300 0.018152 1.213770 17602.516037 11.224894 2.408848 1.822948 0.694541 0.149048 0.112795
8561063 1 3 0.005900 0.015100 0.453287 1.865114 311.229792 13.874507 2.166051 1.934308 0.858486 0.134025 0.119685
8564674 0 2 0.004446 0.105200 0.106423 12.247612 154404.073643 51.917782 7.098086 5.774145 0.497320 0.067992 0.055310
8581240 0 2 0.005097 0.094000 0.136069 10.768001 132446.048781 47.313153 4.212013 3.726509 0.395320 0.035193 0.031136
8590149 0 2 0.003818 0.167400 0.101063 28.684308 134308.914484 46.864841 3.494389 4.498063 0.506091 0.037736 0.048574
8611832 0 2 0.005134 0.239500 0.142502 45.348638 150296.651596 50.691137 5.283863 5.268093 0.420475 0.043829 0.043698
8612275 0 2 0.004232 0.071400 0.103875 7.186446 126188.154143 44.321854 4.808410 4.052614 0.446020 0.048388 0.040782
8616637 0 2 0.003660 0.044400 0.089141 3.763042 96388.331916 34.641878 4.051175 3.767485 0.403092 0.047139 0.043838
8628758 0 2 0.004962 0.113700 0.131256 14.374576 139960.939154 49.358389 6.049899 5.076352 0.423618 0.051923 0.043568
8630788 0 2 0.004111 0.213700 0.097050 36.337505 168541.798245 56.220508 5.228791 5.098317 0.582398 0.054166 0.052814
8630788 1 3 0.116600 0.545600 14.646131 148.272013 9394.308649 12.384633 2.151374 1.543718 0.128295 0.022286 0.015992
8644288 0 2 0.004906 0.072900 0.133648 7.641568 113154.784375 40.304700 4.094587 3.745880 0.349849 0.035541 0.032515
8644288 1 3 0.043400 0.113600 3.504691 14.858909 2212.606711 12.368590 2.118520 1.359665 0.107361 0.018389 0.011802
8644365 0 2 0.005078 0.146700 0.128441 19.915886 165413.919040 55.758059 5.500226 4.690761 0.467587 0.046125 0.039337
8680979 0 2 0.003744 0.114000 0.094969 15.955419 122507.424755 43.063394 5.070417 3.365696 0.489880 0.057680 0.038287
8689373 0 2 0.003604 0.088000 0.084773 10.281946 130656.721314 45.085295 5.183437 4.296695 0.532734 0.061248 0.050770
8689373 1 3 0.045200 0.128400 3.784029 18.119930 2770.747412 12.378737 2.555133 1.715560 0.146269 0.030192 0.020271
8692861 0 2 0.004385 0.710600 0.117636 242.467406 150633.519453 51.172963 6.097352 5.039176 0.496943 0.059212 0.048936
8733898 0 2 0.001525 0.028300 0.037992 3.036209 45622.378746 18.148142 1.447950 1.972883 0.506682 0.040426 0.055081
8733898 1 3 0.018200 0.040300 1.565413 5.148923 471.373613 13.736079 1.886072 2.022078 0.383501 0.052658 0.056455
8738735 0 2 0.004855 0.191000 0.116646 28.779645 185205.552135 61.244419 6.468672 5.629671 0.537209 0.056740 0.049381
8753657 0 2 0.004511 0.055200 0.108351 4.623345 122683.305269 44.029207 5.189702 4.566003 0.415668 0.048995 0.043106
8760040 0 2 0.005869 0.140600 0.155374 18.220602 167160.049896 56.818329 5.865853 6.273590 0.412293 0.042565 0.045523
8804283 0 2 0.004897 0.152800 0.130914 22.790204 144980.238429 49.937630 4.138390 4.258423 0.434287 0.035990 0.037034
8804845 0 2 0.004344 0.060100 0.105561 5.425869 122159.385616 42.752008 5.625011 3.753097 0.419167 0.055151 0.036798
8806123 0 2 0.004720 0.265500 0.117220 49.411211 176401.173949 60.368869 7.838632 6.733702 0.544659 0.070722 0.060753
8822216 0 2 0.004153 0.559400 0.097260 151.863949 185728.566482 61.960379 5.340724 7.023057 0.635389 0.054768 0.072020
8827575 0 2 0.003916 0.116900 0.095726 15.611224 137441.119409 48.119525 5.504445 3.743123 0.523343 0.059866 0.040710
8874090 0 2 0.002093 0.108800 0.050521 18.906092 82059.333397 30.154565 3.364600 3.053056 0.613646 0.068470 0.062130
8883329 0 2 0.006111 0.120800 0.166498 14.613478 155809.573618 54.062306 6.039823 6.030621 0.376770 0.042093 0.042029
8890150 0 2 0.002423 0.169100 0.060059 34.989785 92802.715693 33.881290 3.821518 3.553420 0.595524 0.067170 0.062458
8890783 0 2 0.004432 0.291800 0.109245 58.362058 170737.263153 57.434413 5.252028 4.530020 0.551895 0.050467 0.043530
8890924 0 2 0.014240 0.194300 0.529650 26.656574 169928.016762 57.317576 6.502562 5.031395 0.171419 0.019447 0.015047
8892157 0 2 0.004074 0.378100 0.106508 86.130534 182757.627721 61.089330 7.337105 4.639281 0.588870 0.070726 0.044720
8934103 0 2 0.005771 0.609500 0.161674 175.138920 178194.693897 61.502567 5.190170 6.085956 0.453836 0.038299 0.044909
8949925 0 2 0.005660 0.242200 0.150195 42.029230 179143.215565 60.478389 5.225945 5.739187 0.455079 0.039323 0.043185
8950568 0 2 0.004060 0.100700 0.101293 12.513533 131315.233668 45.109956 6.172194 3.885632 0.473190 0.064744 0.040759
8950568 1 3 0.076600 0.127900 8.305377 17.913421 343.234902 14.047612 2.210960 1.782609 0.147355 0.023192 0.018699
8950568 2 4 0.100700 0.160700 12.513533 25.214914 260.127541 14.033811 2.308411 1.936399 0.147210 0.024215 0.020312
8962094 0 2 0.003851 0.113900 0.090985 14.667229 144403.391879 50.604755 4.824195 6.375889 0.559678 0.053355 0.070516
8962094 1 3 0.084400 0.187000 9.360597 30.864365 1334.094766 12.766301 2.420155 1.650286 0.141193 0.026766 0.018252
8962094 2 4 0.113900 0.317100 14.667229 68.160990 2778.649053 12.994226 1.946016 2.137796 0.143713 0.021523 0.023644
8972058 0 2 0.005446 0.085600 0.144482 8.990886 135388.521033 47.419961 4.777423 4.292682 0.370836 0.037361 0.033570
8978528 0 2 0.002535 0.113500 0.062331 18.684838 93996.830813 33.901444 4.250381 2.942871 0.569638 0.071418 0.049448
9002278 0 2 0.003079 0.094200 0.073171 12.441800 114885.550411 41.643422 4.068546 3.414496 0.576057 0.056281 0.047233
9002278 1 3 0.056100 0.121200 5.714897 18.164073 958.365538 13.152799 1.968526 1.922542 0.181944 0.027231 0.026595
9002278 2 4 0.094200 0.432400 12.441800 122.385868 6714.924019 11.879460 2.482666 1.598267 0.164330 0.034343 0.022109
9002278 3 5 0.121200 0.727900 18.164073 267.282521 10381.940478 12.011466 2.123757 1.528357 0.166156 0.029378 0.021142
9002538 0 2 0.006036 0.072600 0.164899 6.882978 125830.483757 44.438832 5.392434 5.268042 0.313520 0.038044 0.037167
9006186 0 2 0.003916 0.042300 0.092108 3.266627 103988.706412 36.824958 3.206524 2.901027 0.400505 0.034874 0.031551
9006186 1 3 0.032400 0.050600 2.192519 4.272264 248.036776 13.740001 1.986436 1.953463 0.149435 0.021604 0.021246
9006186 2 4 0.042300 0.059500 3.266627 5.452987 111.393102 12.218534 4.338725 3.913366 0.132888 0.047188 0.042561
9006449 0 2 0.004120 0.140800 0.108000 21.526296 129041.954232 44.573955 5.569596 3.244953 0.460707 0.057566 0.033539
9006449 1 3 0.098700 0.190500 12.645043 33.884583 661.450183 13.082742 2.341836 1.953580 0.135220 0.024205 0.020192
9015738 0 2 0.004869 0.218600 0.145590 34.775371 187226.421250 63.244562 6.339690 5.821154 0.479836 0.048099 0.044165
9020114 0 2 0.004534 0.332200 0.101270 67.876660 181048.002137 61.744609 4.277623 6.864215 0.613927 0.042532 0.068251
9020160 0 2 0.004037 0.084400 0.104077 9.939624 116862.605000 41.965509 4.323835 4.594916 0.442741 0.045617 0.048477
9020160 1 3 0.059900 0.124100 5.945044 17.738429 904.184357 13.733981 1.551207 2.315237 0.144895 0.016365 0.024426
9022166 0 2 0.009245 0.355000 0.304616 72.382698 186809.847668 61.403386 6.809952 4.970871 0.282848 0.031369 0.022898
9071593 0 2 0.003995 0.283200 0.099381 59.284064 152108.695785 52.437585 4.838075 5.295134 0.559019 0.051577 0.056450
9092504 0 2 0.003739 0.065200 0.088167 6.460047 122209.254407 42.763563 3.656811 4.138709 0.487074 0.041651 0.047140
9093086 0 2 0.004855 0.110400 0.117861 12.771383 162272.425111 55.887022 5.121776 5.141976 0.490216 0.044926 0.045103
9101496 0 2 0.008427 0.347300 0.256627 67.844689 201452.542206 66.419931 7.947866 6.997320 0.335674 0.040167 0.035363
9146018 0 2 0.004567 0.088800 0.115827 9.926721 133696.641242 47.005895 5.804482 3.959177 0.438347 0.054129 0.036921
9146018 1 3 0.066800 0.147400 6.470277 21.223493 1352.648078 13.108981 1.992185 2.082131 0.122246 0.018578 0.019417
9205938 0 2 0.004283 0.619300 0.114894 199.668760 146457.502080 50.507520 4.495288 4.483290 0.502197 0.044697 0.044577
9209624 0 2 0.004664 0.095300 0.128175 11.837693 118088.272034 41.636223 4.646772 4.466500 0.380144 0.042426 0.040780
9221517 0 2 0.003804 1.109700 0.092336 455.274050 164623.690431 56.065521 5.253304 6.103254 0.624599 0.058525 0.067993
9285265 0 2 0.006460 0.304500 0.190473 61.569765 167762.858878 55.969223 5.718192 5.529255 0.368998 0.037699 0.036454
9334289 0 2 0.004929 0.103000 0.130173 12.412163 136020.491830 46.726864 5.482656 4.279859 0.403681 0.047366 0.036974
9334289 1 3 0.062200 0.135500 5.826658 18.746490 1274.840393 13.006281 2.445427 1.926267 0.112363 0.021126 0.016641
9347899 0 2 0.005846 0.146200 0.166777 20.860212 144867.324567 49.156163 5.085949 5.481965 0.358113 0.037052 0.039937
9347899 1 3 0.087300 0.235500 9.617314 42.634278 2634.093172 12.662322 1.331575 1.813166 0.092248 0.009701 0.013209
9347899 2 4 0.146200 0.380700 20.860212 87.647607 2364.450761 12.817942 1.948112 2.335997 0.093381 0.014192 0.017018
9351316 0 2 0.002981 0.503000 0.073674 161.515617 120789.398896 43.245534 3.391253 5.187153 0.617818 0.048448 0.074105
9364290 0 2 0.006087 0.102300 0.176772 12.162819 129505.284135 44.799296 4.078090 4.550553 0.313407 0.028530 0.031835
9388479 0 2 0.002130 0.069100 0.051236 9.467821 78456.394569 28.737161 2.674157 2.483187 0.574587 0.053469 0.049650
9412760 0 2 0.003004 0.077000 0.071373 9.387406 108007.444669 38.020068 4.366024 3.399345 0.538961 0.061891 0.048188
9415172 0 2 0.004711 0.059700 0.126830 5.714624 103723.420303 37.850378 3.571868 3.632849 0.342167 0.032290 0.032841
9415172 1 3 0.019200 0.086400 1.045622 9.946024 7722.358699 11.744973 2.256309 2.216976 0.106174 0.020397 0.020041
9451706 0 2 0.006287 0.199500 0.164518 29.393372 194936.550121 65.077163 7.929056 6.985785 0.440788 0.053706 0.047317
9451706 1 3 0.124200 0.279100 14.435946 48.630381 1870.674122 12.818145 2.605872 1.690994 0.086821 0.017650 0.011454
9455556 0 2 0.004199 0.069200 0.099094 6.626434 134328.469180 46.475279 4.438810 4.301859 0.471315 0.045015 0.043626
9458613 0 2 0.007878 0.112800 0.243495 13.175560 138999.272558 48.320199 4.754962 3.619568 0.261212 0.025705 0.019567
9458613 1 3 0.064300 0.157700 5.668158 21.775682 2260.726613 12.621448 2.277054 2.326190 0.068230 0.012309 0.012575
9458613 2 4 0.112800 0.202900 13.175560 31.784816 645.785910 13.163665 2.380308 2.054289 0.071161 0.012868 0.011105
9458613 3 5 0.157700 0.240500 21.775682 41.028342 230.579792 14.478340 2.698487 3.025740 0.078268 0.014588 0.016357
9466668 0 2 0.005813 0.043400 0.166169 3.388012 81288.711655 30.165766 3.008725 2.274920 0.220995 0.022042 0.016666
9466668 1 3 0.026500 0.062400 1.620468 5.839098 1707.450539 12.299143 2.270242 1.880249 0.090104 0.016632 0.013775
9466668 2 4 0.043400 0.093300 3.388012 10.681695 1227.338255 12.897463 2.119488 1.713208 0.094487 0.015527 0.012551
9471268 0 2 0.003669 0.050600 0.089645 4.580346 101961.704643 36.608367 4.559518 3.775245 0.424894 0.052920 0.043817
9471268 1 3 0.031500 0.065600 2.248288 6.766908 938.517427 13.240691 2.064337 1.982614 0.153678 0.023960 0.023011
9471974 0 2 0.009566 0.697200 0.306010 190.320047 220771.085907 71.068535 8.594989 6.523473 0.316388 0.038264 0.029042
9474756 0 2 0.005390 0.134200 0.141855 17.606270 156819.771706 53.923761 4.231152 4.755840 0.426063 0.033431 0.037577
9475552 0 2 0.003981 0.064000 0.101989 6.566069 107045.362075 37.677215 4.337714 4.778409 0.403072 0.046405 0.051120
9480189 0 2 0.004525 0.065600 0.119324 6.581477 110241.789347 38.413075 4.546511 3.317976 0.361529 0.042790 0.031228
9480189 1 3 0.033300 0.158200 2.382653 24.664614 8508.226034 11.914780 1.892752 2.251175 0.112137 0.017814 0.021187
9489524 0 2 0.003590 0.065700 0.088062 6.887311 110230.326546 39.544370 4.287501 4.267723 0.469078 0.050859 0.050624
9489524 1 3 0.051500 0.084500 4.788501 10.055503 285.427328 13.913409 2.993565 2.429893 0.165042 0.035510 0.028824
9489524 2 4 0.065700 0.116800 6.887311 16.332700 444.872928 13.669615 2.299735 2.248278 0.162150 0.027280 0.026669
9517393 0 2 0.004706 0.739100 0.111573 219.321556 206680.551430 68.365587 6.939665 5.556154 0.618635 0.062796 0.050277
9518318 0 2 0.004655 0.165800 0.112407 23.851633 173006.416305 57.873259 5.859324 5.324417 0.529445 0.053603 0.048710
9530945 0 2 0.005655 0.132100 0.154317 17.406652 150622.717957 51.010995 5.790340 4.683790 0.384156 0.043606 0.035273
9579641 0 2 0.005055 0.059100 0.135321 5.412204 108156.891113 38.386122 2.895608 2.773509 0.323387 0.024394 0.023366
9579641 1 3 0.043700 0.071100 3.435916 7.125944 319.598884 13.996482 1.959369 2.107904 0.117914 0.016507 0.017758
9590976 0 2 0.007855 0.062600 0.238651 5.374933 102378.970064 36.558206 4.165594 4.066045 0.198213 0.022585 0.022045
9590976 1 3 0.050500 0.085600 3.886889 8.586010 489.748209 14.124391 2.505188 2.261973 0.076580 0.013583 0.012264
9597345 0 2 0.004864 0.245700 0.124663 44.699656 168678.480799 56.475557 6.611704 4.010584 0.494432 0.057884 0.035112
9597345 1 3 0.046000 0.486500 3.619310 124.524522 28218.834255 11.836684 1.572391 1.541395 0.103628 0.013766 0.013495
9602613 0 2 0.004469 0.073800 0.113030 7.572998 124551.139988 43.306894 4.655846 4.202894 0.412678 0.044366 0.040050
9605514 0 2 0.004795 0.238300 0.116464 40.715561 184709.606124 62.245952 6.075316 5.020106 0.552879 0.053962 0.044589
9605514 1 3 0.176100 0.331500 25.847496 66.789347 795.939519 13.541711 2.568983 2.334307 0.120280 0.022818 0.020734
9634821 0 2 0.004325 0.077600 0.112875 8.562673 116521.452254 41.705652 3.531920 4.779467 0.410667 0.034778 0.047062
9634821 1 3 0.057600 0.325900 5.477157 73.757887 11054.624113 12.015633 2.254875 1.775537 0.118315 0.022203 0.017483
9636135 0 2 0.005557 0.068700 0.134266 5.833762 150123.150130 50.843476 6.225532 4.582970 0.389623 0.047707 0.035120
9650808 0 2 0.004455 0.480600 0.112201 125.602323 170403.661437 59.035063 5.424163 7.707388 0.564315 0.051850 0.073675
9655711 0 2 0.004474 0.107400 0.108107 12.714363 153018.063960 53.087203 5.282032 4.977013 0.505350 0.050281 0.047377
9663113 0 2 0.006041 1.406200 0.161393 572.376632 211534.594955 70.199048 7.021394 6.826316 0.494879 0.049498 0.048123
9718066 0 2 0.003116 0.165000 0.073448 28.906053 128413.538051 44.320075 3.732851 4.065723 0.605763 0.051020 0.055570
9729691 0 2 0.004162 0.139400 0.108503 20.997580 131307.588361 46.120238 4.631272 4.267511 0.471896 0.047386 0.043665
9757613 0 2 0.002497 0.084700 0.062200 12.282998 86497.257620 31.825461 3.974760 2.889715 0.542722 0.067782 0.049279
9757613 1 3 0.037000 0.106300 3.543920 17.251214 1766.266224 12.344152 2.591779 1.820520 0.210506 0.044198 0.031045
9757613 2 4 0.084700 0.206800 12.282998 46.827677 1085.246206 12.850597 2.442941 2.347889 0.219142 0.041660 0.040039
9758089 0 2 0.003139 0.360800 0.074271 92.729725 136499.416565 47.729640 4.780780 4.938209 0.647533 0.064859 0.066995
9775938 0 2 0.004116 0.191600 0.106042 33.652847 139771.323932 48.905523 5.893040 4.943462 0.506048 0.060978 0.051152
9782691 0 2 0.006771 0.276500 0.194647 50.698541 181422.247921 59.956762 6.467513 5.113921 0.377098 0.040677 0.032164
9787239 0 2 0.002316 0.031800 0.057056 2.896005 63170.711524 23.550078 2.502701 2.167359 0.433052 0.046021 0.039855
9787239 1 3 0.012800 0.051000 0.742958 5.901278 3592.580734 12.204544 1.948687 1.251045 0.224424 0.035834 0.023005
9787239 2 4 0.031800 0.066400 2.896005 8.752097 586.585789 13.187777 2.033351 1.967235 0.242504 0.037390 0.036175
9787239 3 5 0.051000 0.125600 5.901278 22.780782 1059.232075 13.540219 1.867153 2.372419 0.248985 0.034334 0.043625
9821454 0 2 0.004678 0.137200 0.113197 17.977604 167024.628085 57.004394 4.838508 4.497745 0.518905 0.044044 0.040942
9823457 0 2 0.004125 0.215500 0.097844 36.925041 167629.714850 55.465831 7.288209 4.873870 0.572637 0.075244 0.050318
9823519 0 2 0.002065 0.041300 0.050307 4.496861 66072.450649 25.103237 2.364185 2.417831 0.517755 0.048761 0.049868
9828127 0 2 0.004227 0.194500 0.102721 32.027317 161167.554389 54.825464 5.642842 5.459150 0.552326 0.056847 0.054997
9834731 0 2 0.003981 0.072300 0.124313 7.292989 160926.706631 55.723459 5.236224 6.761624 0.462637 0.043473 0.056137
9837661 0 2 0.002339 0.050100 0.057691 5.720846 74517.484119 27.802448 2.545876 2.569551 0.506165 0.046350 0.046781
9837661 1 3 0.026700 0.078100 2.226496 11.128274 1764.112050 12.909731 2.000611 2.034601 0.235032 0.036423 0.037042
9839821 0 2 0.003944 0.613500 0.093442 180.921729 173338.563169 58.919104 6.041139 4.922474 0.636264 0.065238 0.053158
9873254 0 2 0.005953 0.119700 0.163230 14.707495 150619.826162 52.302613 5.087833 5.489759 0.374189 0.036400 0.039275
9881662 0 2 0.005064 0.409000 0.125964 91.351482 194925.946849 65.498253 8.221963 4.861837 0.550781 0.069139 0.040884
9884104 0 2 0.006952 0.165900 0.194994 22.714434 176256.431430 59.376035 6.122600 5.436409 0.363703 0.037504 0.033300
9884104 1 3 0.057100 0.272800 4.585467 47.903427 11681.581658 11.748461 1.802847 1.916704 0.071964 0.011043 0.011741
9886361 0 2 0.006971 0.121100 0.187748 13.611650 174436.889839 59.727165 5.866746 6.407701 0.364878 0.035840 0.039145
9886361 1 3 0.077900 0.179400 7.031463 24.560711 2139.566166 13.018156 1.872459 1.992313 0.079529 0.011439 0.012171
9886361 2 4 0.121100 0.304400 13.611650 54.281195 2858.408900 12.167622 1.994064 1.678721 0.074333 0.012182 0.010255
9892816 0 2 0.006366 0.129100 0.166146 15.170269 178307.471393 60.306905 5.226784 6.109137 0.403405 0.034963 0.040865
9892816 1 3 0.029300 0.185900 1.644221 26.234745 19278.700392 11.748523 1.565560 2.232141 0.078588 0.010472 0.014931
9892816 2 4 0.129100 0.244100 15.170269 39.457623 937.983589 12.836778 2.424008 1.978400 0.085868 0.016215 0.013234
9896018 0 2 0.005743 0.047300 0.152266 3.596451 100777.996169 36.417343 4.078741 3.848974 0.270034 0.030244 0.028540
9896018 1 3 0.039400 0.095400 2.729604 10.301485 2154.308611 12.342319 2.672262 1.852927 0.091518 0.019815 0.013739
9896558 0 2 0.005023 0.554500 0.132408 153.348739 175541.762376 58.723533 6.465757 6.173364 0.497927 0.054824 0.052345
9904006 0 2 0.005892 0.149300 0.158587 20.189040 164609.760080 54.953185 6.732687 4.235709 0.397186 0.048662 0.030614
9904006 1 3 0.083800 0.291900 8.486516 55.186621 5755.749040 11.971189 2.033428 2.120272 0.086524 0.014697 0.015325
9909735 0 2 0.004367 0.103300 0.102805 11.815017 156774.718740 54.034584 5.047675 4.553029 0.526967 0.049227 0.044403
9941859 0 2 0.005004 0.141100 0.137347 20.552803 137683.815547 47.662695 4.642534 3.713421 0.405643 0.039511 0.031604
9941859 1 3 0.084800 0.396200 9.576660 96.678185 8438.695577 12.541726 2.521836 1.896413 0.106739 0.021463 0.016140
9946525 0 2 0.003897 0.048700 0.094936 4.180048 104088.760737 38.723428 3.425518 4.354989 0.423162 0.037433 0.047591
9946525 1 3 0.027000 0.260700 1.729367 51.846890 22331.606420 11.093041 3.311358 1.181387 0.121223 0.036186 0.012910
9947653 0 2 0.009134 0.224100 0.312317 37.904389 156865.154261 53.830510 5.601120 5.010293 0.250995 0.026116 0.023361
9950612 0 2 0.002972 0.073300 0.073784 9.034191 96921.550714 35.206074 4.008057 4.016582 0.504538 0.057439 0.057562
9950612 1 3 0.043700 0.156300 4.159817 28.122439 3620.442891 12.681800 1.886741 2.066699 0.181743 0.027039 0.029618
