# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr
10265898 1 2 0.023200 0.044100 1.260259 3.295346 806.855405 12.785325 2.472929 2.020487
10265898 2 3 0.044100 0.060200 3.295346 5.254494 91.992324 11.738310 4.311294 4.161206
10266615 0 1 0.004018 0.095200 341437.890247 10.940267 143410.952499 50.105771 4.953819 4.387078
10271806 0 1 0.003158 0.037900 270528.515200 3.132954 86554.422342 32.039050 3.621645 3.069223
10271806 1 2 0.037900 0.057900 3.132954 5.924994 161.815684 13.751124 3.356199 1.848796
10271806 2 3 0.057900 0.089300 5.924994 11.349348 171.279508 13.616351 2.294038 2.124958
10271806 3 4 0.089300 0.124300 11.349348 18.643500 73.936174 10.207964 4.933423 2.576779
10272442 0 1 0.004232 0.165400 361977.968809 24.543457 164728.403262 55.983885 6.590597 5.124072
10272442 1 2 0.165400 0.333500 24.543457 70.278091 992.971461 12.869135 1.565864 1.673049
10272858 0 1 0.016835 1.521300 2452479.391157 584.556030 246463.298454 80.233665 5.941168 10.347581
10281221 0 1 0.004692 0.014000 408746.378060 0.582895 25343.989184 11.250862 1.951811 1.564059
10287242 0 1 0.003288 0.136200 301787.999899 22.342135 112090.118906 40.840265 4.314323 3.811072
10289119 0 1 0.013421 0.141800 1688794.267536 16.104745 159246.789589 54.773624 6.162783 5.479562
10290666 0 1 0.005278 0.064000 465514.036654 5.458499 137227.147898 47.977619 3.527123 6.132683
10290666 1 2 0.064000 0.074500 5.458499 6.866742 9.859234 3.050409 1.571078 0.936010
10291589 0 1 0.004302 0.072400 369304.948831 7.087575 135633.668603 47.507914 4.043680 4.418716
10318874 0 1 0.003539 0.034000 302786.523638 2.508057 85771.130798 31.597076 2.645958 3.383012
10319385 0 1 0.004437 0.015600 376490.951070 0.689210 35379.612521 14.524748 1.802838 1.608652
10328393 0 1 0.003353 0.069600 290024.850161 7.626355 111435.948722 40.037095 3.298943 4.332728
10328393 1 2 0.069600 0.114100 7.626355 15.995604 274.887487 13.772146 2.700278 2.045463
10328393 2 3 0.114100 0.189400 15.995604 34.211502 296.304537 13.948918 2.684934 2.369655
10328458 0 1 0.003479 0.032500 294884.572706 2.352274 84360.926218 30.721382 3.618391 3.289226
10329196 0 1 0.010291 0.391200 1318440.960435 85.756792 177811.909313 61.133862 7.099194 7.041426
10329469 0 1 0.003423 0.266300 291144.431160 55.822477 145422.715866 50.540964 4.902833 4.974913
10329835 0 1 0.002372 0.020800 211316.402081 1.523731 49904.668015 19.574801 2.418827 2.018565
10330115 0 1 0.003386 0.101900 287114.145990 13.214096 128049.562468 45.646042 5.036124 4.782101
10332883 0 1 0.002488 0.017700 217746.928056 1.151167 46146.651729 18.511726 1.994341 2.106409
10336951 0 1 0.002781 0.186500 250491.917334 38.229204 104081.695256 37.394801 2.721990 3.796307
10337258 0 1 0.008836 0.117900 981008.732834 13.285365 151691.073649 52.236277 5.404942 6.896487
10337517 0 1 0.004013 0.049100 361568.054630 4.292637 100441.214420 36.086635 4.100213 3.527619
10337517 1 2 0.049100 0.068400 4.292637 7.053934 90.220935 10.553813 3.643441 2.306366
10339000 0 1 0.004571 0.321900 425806.586493 69.775633 160676.197466 53.976523 7.126435 4.362849
10351231 0 1 0.004655 0.078100 401830.768752 7.674661 145017.279837 50.534054 6.100207 4.588652
10352333 0 1 0.004283 0.024900 402651.675545 1.570592 56741.375845 22.238317 2.781596 2.881377
10353968 0 1 0.004320 0.085400 371703.028248 9.070982 143023.655572 49.308695 5.930138 4.671343
10354039 0 1 0.004097 0.297000 377384.128844 64.617518 147596.486408 49.989787 6.101046 3.910666
10358759 0 1 0.004046 0.091900 343751.019303 10.339241 142759.102791 48.279977 5.451233 4.172387
10358759 1 2 0.091900 0.108700 10.339241 13.286900 -119.565618 0.000000 0.000000 0.000000
10360722 0 1 0.003920 0.544200 360660.983621 163.692336 147304.389957 50.898792 6.199037 6.026756
10363115 0 1 0.006841 0.298700 741349.182659 59.362795 168585.282810 57.408772 6.087789 4.722794
10384298 0 1 0.006515 0.043500 718215.054189 3.438611 71992.800947 27.575354 3.134235 2.881213
10384798 0 1 0.004097 0.215900 362478.658369 38.505224 155101.210005 52.618977 5.008909 4.362199
10386922 0 1 0.006590 0.172200 718248.644720 26.629420 146385.429745 51.021122 3.920208 4.589298
10386922 1 2 0.172200 0.858900 26.629420 296.637582 10199.927416 11.838201 2.957259 1.849207
10386984 0 1 0.002441 0.018800 217159.155934 1.287077 46805.671591 18.448273 1.436501 1.916785
10387792 0 1 0.003539 0.928500 324945.686451 383.262170 136244.672596 47.308876 5.437392 3.917281
10388286 0 1 0.002186 0.021900 191067.185712 1.682696 52082.998062 20.177438 2.064016 1.504088
10394802 0 1 0.003316 0.571000 277434.481528 178.266978 151884.297271 51.598647 4.609069 4.881020
10395381 0 1 0.003195 0.120400 270981.859097 17.671771 125758.171713 43.866241 4.533200 3.600813
10395543 0 1 0.002818 0.039700 251530.773000 3.687470 76649.521469 28.869066 2.484144 3.001535
10404582 0 1 0.004730 0.093400 424069.823776 10.327364 144127.993056 48.995042 5.201055 6.006091
10404582 1 2 0.093400 0.222100 10.327364 37.865896 1890.205404 12.616825 2.172994 1.552361
10407482 0 1 0.008166 0.065700 993964.989579 6.305584 86493.125359 31.415542 4.251630 2.290656
10426656 0 1 0.004669 0.038600 450811.835970 2.971367 80200.400806 29.630917 3.923530 2.714274
10426656 1 2 0.038600 0.062000 2.971367 6.057300 268.875790 13.645663 1.857482 1.922644
10426656 2 3 0.062000 0.092000 6.057300 10.937256 153.460069 14.296655 2.911908 2.153757
10453009 0 1 0.017597 0.220200 2519178.321847 30.977115 176340.967451 60.972406 3.733974 5.814913
10453588 0 1 0.005683 0.313300 606044.068937 68.886102 148818.220245 51.587410 5.611532 6.031832
10454313 0 1 0.004590 0.052000 398257.843484 4.221626 119043.889215 42.319514 4.889986 5.063911
10454632 0 1 0.003367 0.133900 283879.473973 20.160379 135248.070079 47.368296 4.401821 3.646142
10460629 0 1 0.006087 1.804500 605404.482092 856.672115 200279.351868 66.930872 7.413009 6.297128
10460984 0 1 0.005102 0.056800 487218.951132 5.035057 108197.389449 39.178339 4.321302 3.100559
10460984 1 2 0.056800 0.095400 5.035057 10.945778 393.023136 13.393497 2.092954 2.410366
10460984 2 3 0.095400 0.182600 10.945778 28.986902 766.762283 13.357487 2.447832 2.124715
10460984 3 4 0.182600 0.402500 28.986902 94.886902 1359.273058 12.583486 1.864800 1.700087
10464050 0 1 0.004344 0.053500 372314.746265 4.469755 120475.566997 42.300402 6.410891 3.864408
10467714 0 1 0.003744 0.269600 346206.898340 58.748863 133735.173848 48.765598 3.489264 6.014693
10468885 0 1 0.003706 0.014300 313282.597961 0.664074 35079.226139 14.447403 1.668807 1.566237
10468940 0 1 0.004660 0.038300 448946.745797 2.936527 80040.365163 28.810710 3.661521 2.199997
10468940 1 2 0.038300 0.074800 2.936527 8.015008 755.339445 13.214045 2.302516 2.026741
10470779 0 1 0.004855 1.205700 456614.158394 495.854189 177919.173991 58.803704 6.427478 5.026327
10471515 0 1 0.005608 0.049400 520181.090529 3.784751 109229.906663 39.316966 4.677160 4.025874
10471621 0 1 0.002376 0.074100 212557.024533 10.271275 81365.410196 30.106643 4.043261 3.296099
10471621 1 2 0.074100 0.182700 10.271275 39.755764 1013.459130 13.011320 2.537954 2.238388
10480915 0 1 0.004632 0.137900 434042.857027 19.585612 142744.056124 48.862739 5.325579 4.357589
10482160 0 1 0.003544 0.069700 298076.129039 7.343740 122552.934043 42.641153 5.011716 3.612549
10487228 0 1 0.003530 0.857500 301955.509020 318.258580 156251.878476 54.204533 4.954630 4.824918
10489206 0 1 0.002362 0.041100 206503.650926 4.164385 72690.095417 27.136233 3.286390 1.458858
10489206 1 2 0.041100 0.051100 4.164385 5.774403 12.826268 3.726513 1.571087 0.974747
10489345 0 1 0.003446 0.017500 314396.053182 1.003932 41522.627620 16.380012 2.335234 1.560624
10513530 0 1 0.004260 0.042600 400575.461500 3.524679 87619.229763 31.805527 3.662125 2.094608
10513530 1 2 0.042600 0.119600 3.524679 16.549671 2570.926685 12.743099 2.976188 2.164217
10519727 0 1 0.007538 0.644100 842642.689126 184.883155 186740.982346 62.214697 5.429847 6.155907
10525027 0 1 0.002307 0.034900 200358.765813 3.273448 68246.428010 25.495530 2.479530 2.132402
10525049 0 1 0.002590 0.102200 226520.574323 15.571412 96609.150093 35.925061 3.506046 3.832029
10525077 0 1 0.004869 0.098800 434090.201683 11.006795 151313.789471 51.815493 4.753760 4.713306
10526549 0 1 0.003237 0.075900 294335.947299 9.273582 100612.087482 37.114582 3.002137 3.767615
10526887 0 1 0.004757 0.025200 428884.812183 1.450890 61766.137450 23.359102 2.908018 2.446577
10528068 0 1 0.004809 0.544400 474748.722869 158.685002 155353.114458 53.793494 5.597454 4.986328
10531955 0 1 0.005264 0.034500 503223.477126 2.344513 76032.680512 28.466708 2.849737 2.258603
10538176 0 1 0.004102 0.101900 369063.966963 12.699050 132117.837006 46.097791 5.405542 3.993719
10538176 1 2 0.101900 0.209900 12.699050 37.514213 952.228178 13.091561 2.192322 2.000314
10545066 0 1 0.005111 0.140900 491872.885431 19.783026 147380.256728 50.653804 6.137122 3.814339
10545066 1 2 0.140900 0.567500 19.783026 154.607419 6875.752830 12.185847 2.477999 1.894853
10549023 0 1 0.005655 0.123900 502886.153577 14.362705 180533.517733 60.773123 5.711712 6.233715
10549902 0 1 0.009250 0.022700 1071720.377387 1.141149 17067.761510 11.567726 1.685770 1.876156
10552151 0 1 0.018281 1.540700 2445727.516078 525.757041 315775.819803 1000.000000 0.000000 0.000000
10552263 0 1 0.004525 0.898300 403866.239941 313.827520 183001.662723 61.812523 5.965594 5.298955
10552611 0 1 0.003637 0.039100 317504.085590 3.107627 90528.509722 33.069580 3.542327 3.532442
10552611 1 2 0.039100 0.067200 3.107627 7.010632 384.431431 13.481852 2.459356 1.940312
10554999 0 1 0.003562 0.036200 302001.476649 2.735900 91017.509564 33.031595 3.780549 3.912459
10554999 1 2 0.036200 0.063800 2.735900 6.400157 453.803514 13.486414 2.964148 1.822335
10577994 0 1 0.003581 0.075400 302957.711044 8.180895 124902.445598 43.139548 6.297595 3.691807
10577994 1 2 0.075400 0.114500 8.180895 15.312964 180.965235 14.113517 2.116816 2.135051
10581308 0 1 0.006701 1.082200 747177.740372 425.593391 172476.004237 58.272001 5.297417 5.398837
10583066 0 1 0.003125 0.058500 263186.964761 6.029303 106152.389779 37.958674 3.541301 3.453368
10583761 0 1 0.003855 0.034600 359669.716504 2.685054 75165.345973 27.365091 3.641506 2.502563
10584140 0 1 0.006092 0.051600 631565.490972 4.317242 92387.525422 33.120578 4.097579 2.769709
10585749 0 1 0.005678 0.273100 586249.353233 54.333582 156141.191401 54.049310 3.533178 5.646256
10585852 0 1 0.016109 0.088800 2386217.314260 8.575050 81086.347407 30.118291 2.960313 2.646048
10586004 0 1 0.007924 0.132800 828854.930319 15.791966 168069.243156 57.314261 4.847256 5.031584
10586004 1 2 0.132800 0.398800 15.791966 82.200124 4632.864096 12.391541 2.246883 2.154821
10586208 0 1 0.006297 0.158300 674770.055288 23.584447 143398.904687 50.171555 4.833586 4.775426
10586744 0 1 0.004892 0.142700 488923.849586 21.376182 132409.533106 45.737027 5.957272 4.055218
10587105 0 1 0.005529 0.030900 539004.691621 1.980357 65266.680895 24.520081 2.708608 2.321930
10587105 1 2 0.030900 0.107500 1.980357 12.834477 5315.837170 12.500358 2.223116 1.948100
10587105 2 3 0.107500 0.213400 12.834477 35.865648 940.510308 13.283408 1.755963 2.108263
10591855 0 1 0.003023 0.023600 255454.843140 1.574090 64897.545180 24.756242 1.995062 2.182405
10593535 0 1 0.005627 0.149900 547922.225435 20.925408 157317.330081 54.375946 6.613458 5.183632
10593626 0 1 0.004120 0.796100 388848.105633 289.864067 148925.460902 51.207581 5.806443 4.192896
10597693 0 1 0.004804 0.201300 420473.905065 31.608437 180443.002285 60.328995 6.225705 6.283165
10599206 0 1 0.003623 0.124700 328918.342377 18.427950 122581.034360 42.864380 4.766099 4.048429
10600261 0 1 0.006692 0.031900 723428.875369 2.092271 52990.946238 20.514040 2.220243 2.230670
10600261 1 2 0.031900 0.130500 2.092271 17.307955 7355.716353 12.567665 1.930470 2.597928
10600261 2 3 0.130500 0.274600 17.307955 52.814805 1171.490262 13.148641 2.526186 1.820739
10600955 0 1 0.005794 0.319700 577363.854658 65.648089 173830.016062 58.945339 6.714072 5.658160
10601163 0 1 0.005390 0.039900 559786.667276 3.131839 73410.184761 27.473383 3.056839 2.589617
10601284 0 1 0.004232 0.046000 396884.712674 3.941052 91854.031269 33.997242 2.897234 3.752312
10601284 1 2 0.046000 0.056300 3.941052 5.349554 14.843192 3.914227 1.409984 1.354916
10601284 2 3 0.056300 0.074300 5.349554 8.109048 48.288370 7.545454 2.764802 1.744541
10604521 0 1 0.005041 0.018800 432834.399340 0.868122 43640.645040 17.619709 1.544949 2.106016
10604592 0 1 0.003590 0.029900 327529.640471 2.186602 69451.015431 26.653116 3.342079 2.261469
10615440 0 1 0.005562 0.099400 515328.925973 10.811832 153740.841050 52.384866 5.638851 4.430935
10616679 0 1 0.003744 0.074700 348053.348227 8.600099 106428.836544 37.361081 4.052948 2.949924
10617017 0 1 0.007608 0.118700 768755.914180 13.151402 168362.344499 58.180233 5.680379 5.731131
10618044 0 1 0.008599 0.681600 1060677.245843 207.767894 173953.672098 57.161886 7.898182 4.326410
10647452 0 1 0.003399 0.015100 291776.089291 0.762950 38770.130357 16.045409 1.538548 1.279009
10653179 0 1 0.004488 0.262000 381056.638712 47.160793 186496.781997 64.389306 6.106735 7.525865
10656823 0 1 0.003655 0.076800 309244.739627 8.307839 127424.938952 44.617914 4.554162 3.164849
10656823 1 2 0.076800 0.196900 8.307839 34.096344 2088.072987 12.938927 2.966737 2.326485
10657406 0 1 0.003878 0.027200 326022.596310 1.682935 77021.887166 28.686189 3.711725 3.121501
10657406 1 2 0.027200 0.202700 1.682935 34.173216 18180.596447 11.378912 2.670121 1.959938
10658177 0 1 0.006511 0.469800 664636.404624 113.083522 190908.038714 64.657041 5.257125 5.970746
10663396 0 1 0.008975 0.168500 1058281.792305 23.899007 155683.939447 52.699963 5.638806 4.203746
10663738 0 1 0.005548 0.088300 483813.728206 8.527589 166090.390757 56.750184 7.230120 6.188962
10663976 0 1 0.003390 0.954800 290761.936719 381.375040 149820.464316 51.613466 6.770300 4.760830
10666592 0 1 0.009078 0.037600 944252.887610 2.204735 62673.306425 24.255204 2.220279 2.403288
10669994 0 1 0.004841 0.039600 418469.533984 2.716037 102940.810115 37.470583 3.603327 4.187865
10670119 0 1 0.002437 0.031600 211066.007036 2.732768 67846.118505 26.017568 2.492886 2.352561
10670119 1 2 0.031600 0.097700 2.732768 14.871498 2238.385453 12.399357 2.178112 1.985899
10676014 0 1 0.003451 0.118000 302008.282667 16.781758 125504.797082 43.141999 5.132692 3.190586
10676750 0 1 0.004013 0.146700 343900.645330 21.086786 153895.555378 54.036058 5.257597 5.271333
10676824 0 1 0.004385 0.068300 378637.374016 6.454429 132815.687289 46.832608 4.479040 4.664450
10682541 0 1 0.003939 0.055900 336707.716431 4.996780 117198.092567 41.181862 4.194462 3.481507
10684670 0 1 0.004836 0.046700 455194.448625 3.788618 97182.689125 35.712802 3.603021 4.305992
10685764 0 1 0.009203 0.129600 1201242.429846 17.634272 117070.736577 42.302481 5.555291 4.383564
10686864 0 1 0.003455 0.037800 292458.005780 2.970418 92402.812811 33.619952 3.452614 3.471146
10709622 0 1 0.005204 0.273100 486813.599813 51.328353 176119.835657 61.176022 6.368329 6.209658
10713616 0 1 0.011915 0.425600 1410614.860342 83.578198 238581.965991 77.800037 9.474661 9.299303
10714072 0 1 0.007129 0.078100 834326.774411 8.406931 99803.999334 35.997328 3.817177 3.357748
10717220 0 1 0.003804 0.142000 333075.231869 21.090791 140302.457733 48.931775 4.415449 4.466013
10717241 0 1 0.002823 0.074100 249914.030471 9.340538 95146.986077 34.794728 2.936845 3.039005
10717241 1 2 0.074100 0.089300 9.340538 12.376469 8.398078 2.733171 1.377363 0.763419
10718726 0 1 0.005562 0.046000 544856.987786 3.595769 92834.302430 34.107653 4.214881 3.356989
10718726 1 2 0.046000 0.882400 3.595769 294.055263 47714.748207 18.810703 2.261648 1.888320
10722485 0 1 0.004604 0.072600 451170.211723 7.849319 108763.581677 39.781444 3.714600 4.689026
10723367 0 1 0.005757 0.100700 597885.885296 12.125806 125745.932842 43.380125 4.988733 3.875251
10723367 1 2 0.100700 0.140400 12.125806 19.986592 93.204916 11.861218 5.428995 3.598087
10724369 0 1 0.004474 0.290100 383769.762064 55.639188 184034.122016 61.753907 6.134168 4.826080
10730034 0 1 0.004083 0.034900 379344.280062 2.633853 77600.375071 28.546510 3.008343 3.285495
10730034 1 2 0.034900 0.061700 2.633853 6.186709 442.564377 13.441139 2.271422 2.226747
10730070 0 1 0.004985 0.077200 451440.296866 7.617582 136962.172832 47.465600 4.567484 4.673621
10730703 0 1 0.004548 0.058700 435178.501718 5.600133 103535.404501 37.081001 3.975951 3.256979
10730703 1 2 0.058700 0.244100 5.600133 46.331703 6591.788620 11.905219 1.788701 1.930077
10737437 0 1 0.005581 0.634500 618752.023312 208.047137 142990.711453 50.157884 6.276997 4.625029
10744335 0 1 0.004460 0.055000 382888.709223 4.597266 123384.854335 43.435665 4.596221 3.594814
10745365 0 1 0.004585 0.085300 401095.686861 8.917286 144093.270222 49.953355 5.632958 5.362815
10747162 0 1 0.003088 0.166100 278847.040312 30.561533 112470.777826 40.823882 3.385633 3.629271
10747501 0 1 0.004237 0.055200 362212.405986 4.730901 121327.269598 42.813170 3.682088 4.692348
10748390 0 1 0.003548 0.053000 304895.177412 4.887803 106708.832237 38.646488 3.806648 3.504007
10749059 0 1 0.004171 0.573200 391007.000277 174.731515 150919.242523 51.277069 5.289270 4.154239
10777591 0 1 0.004692 0.059600 485823.642644 6.109682 90545.092603 32.667192 3.552847 2.673407
10779233 0 1 0.004437 0.655900 402918.769919 201.118319 171513.390772 57.911654 7.802419 6.061714
10788461 0 1 0.006060 0.037100 615299.265696 2.590396 72595.256753 27.268015 3.295740 2.518317
10788461 1 2 0.037100 0.060000 2.590396 5.323533 328.433632 13.366819 2.724354 2.008563
10788461 2 3 0.060000 0.086500 5.323533 9.207563 137.922945 14.253331 4.152100 3.390971
10793576 0 1 0.005334 0.100700 479297.428555 10.907530 159602.696822 53.439604 6.300849 5.598193
10794974 0 1 0.005413 0.330100 503873.528061 66.643456 188016.930645 62.269976 6.707494 4.847583
10797460 0 1 0.004311 0.085300 388029.406833 9.488036 130439.850074 45.765461 4.141286 4.948196
10797460 1 2 0.085300 0.273400 9.488036 54.418383 4006.994137 12.458406 2.592191 1.957085
10798331 0 1 0.004902 0.534800 465404.860462 147.281212 170879.269492 57.747593 8.360298 6.084389
10802364 0 1 0.003999 1.357500 336281.665253 583.853100 184555.121024 62.086272 6.251681 6.941373
10809888 0 1 0.034027 0.433600 5762771.473674 72.782432 245314.998867 78.687025 8.597958 8.591017
10810838 0 1 0.003260 0.253700 295336.934987 56.354079 122107.017589 43.990816 5.117057 4.496874
10810859 0 1 0.004650 0.380600 400487.131682 82.401274 193507.175527 66.341177 4.895918 6.802027
10811496 0 1 0.004037 0.141900 343811.728918 19.899140 155647.066148 53.485555 4.937668 4.896932
10813078 0 1 0.002721 0.078500 245285.951001 10.552242 90258.358739 33.620342 3.400520 3.642248
10813132 0 1 0.004357 0.052800 406682.335951 4.767028 101132.069209 36.807982 3.604631 3.715487
10842192 0 1 0.003014 0.074700 272392.776825 9.336481 96130.692682 34.531692 4.406675 3.601657
10843590 0 1 0.004023 0.127400 381115.380024 18.870222 123120.161630 43.688497 4.184476 4.001074
10843590 1 2 0.127400 0.233700 18.870222 46.902643 499.994723 13.802264 2.141156 2.295860
10844890 0 1 0.004367 0.079300 385645.213764 8.294828 133563.956991 46.604969 4.215343 3.666671
10850327 0 1 0.007808 1.144600 893429.372325 440.171272 190080.813913 64.473148 8.388937 8.566828
10854546 0 1 0.005157 0.033700 469020.971517 2.168451 82064.630874 29.802145 2.473208 2.421655
10854555 0 1 0.004864 0.037400 426082.072515 2.525592 96038.311175 34.758792 3.435980 2.632418
10854768 0 1 0.008334 0.102400 845280.684627 10.117168 164884.588943 56.185904 6.998291 3.739238
10855545 0 1 0.005032 0.229800 437416.101242 37.537859 193884.396844 64.544844 6.941802 5.764287
10857519 0 1 0.006315 0.032400 635837.757295 2.053342 63275.085830 24.454721 2.369948 1.850760
10858504 0 1 0.004474 1.193300 392854.327637 474.969520 188364.784883 65.020162 7.082067 6.799227
10858691 0 1 0.003855 0.026800 351713.952137 1.796321 64496.334049 25.361947 3.447574 2.583068
10858691 1 2 0.026800 0.041600 1.796321 3.468073 199.565878 13.874946 2.644393 1.525177
10858691 2 3 0.041600 0.059400 3.468073 5.914267 105.304088 12.693754 4.498955 4.137472
10858691 3 4 0.059400 0.172300 5.914267 29.221496 2704.144312 13.275549 2.263731 2.465738
10858832 0 1 0.004781 0.061200 414563.723413 5.263415 131978.966659 45.583899 4.597444 4.308326
10863608 0 1 0.003967 0.075300 351213.033989 8.071270 122467.091065 43.548260 4.709460 5.009283
10864531 0 1 0.004371 0.207900 373899.363727 34.060768 174894.405672 58.049681 5.308330 5.230260
10864531 1 2 0.207900 0.377900 34.060768 83.488741 635.449055 13.055159 2.079221 1.859506
10867062 0 1 0.005427 0.200300 550490.577736 34.296636 148868.407476 51.186160 4.171983 4.735239
10872983 0 1 0.004520 0.037400 389213.599158 2.566589 97688.971832 34.513917 3.431841 3.139034
10872983 1 2 0.037400 0.051400 2.566589 4.134435 93.839729 11.945421 4.506308 3.197644
10872983 2 3 0.051400 0.099200 4.134435 11.094321 860.523528 13.272904 2.780373 2.273026
10873178 0 1 0.003613 0.053100 307098.327566 4.820251 110366.815341 38.647980 4.753826 3.807998
10873260 0 1 0.004711 0.064700 414688.806541 5.852969 130315.377936 46.210032 5.055874 4.202201
10874215 0 1 0.004330 0.196400 365892.893868 31.032599 176356.945908 60.209455 4.799532 6.469170
10875007 0 1 0.005729 0.095200 507529.526006 9.546992 168894.824778 58.134864 5.888168 5.898299
10875007 1 2 0.095200 0.127000 9.546992 14.708641 86.096007 11.070828 5.410445 3.411983
10875245 0 1 0.006520 0.043900 655808.788914 3.180028 87199.105342 31.521941 4.037487 3.301215
10875245 1 2 0.043900 0.058600 3.180028 4.901450 76.377546 11.139136 4.015484 3.458091
10875245 2 3 0.058600 0.080900 4.901450 7.958253 108.734332 12.254129 3.125056 3.573613
10875245 3 4 0.080900 0.122100 7.958253 14.749148 225.531049 13.104926 2.784744 1.450928
10878263 0 1 0.004376 0.052700 404632.811847 4.699653 103151.918577 37.255850 4.811731 3.308178
10878263 1 2 0.052700 0.069900 4.699653 7.170710 52.802128 8.272401 3.132614 2.723701
10879038 0 1 0.004502 0.056900 389598.390048 4.853840 124028.418310 42.933524 5.108229 3.675976
10879899 0 1 0.006408 0.636800 615696.988198 169.415073 217014.787788 72.586246 7.288753 7.059915
10880507 0 1 0.004571 0.066200 423486.097356 6.480214 116809.377895 41.518973 4.566534 4.481052
10881457 0 1 0.007599 0.408900 772161.417290 84.704139 218579.065586 71.801018 7.773153 5.742766
10904004 0 1 0.003581 0.049500 324951.775024 4.644901 93482.026636 33.775312 2.962377 3.074516
10905239 0 1 0.007408 0.046100 808582.462070 3.487689 78054.035232 28.958106 3.191348 3.245869
10905239 1 2 0.046100 0.066500 3.487689 6.029772 145.595827 13.488019 2.825527 2.324659
10905746 0 1 0.001962 0.069200 169942.598054 9.878646 73303.001251 26.990081 3.212741 2.738449
10905911 0 1 0.004511 0.023400 409585.422662 1.341556 56319.303867 21.933862 2.222017 2.184252
10907132 0 1 0.004381 0.065000 371158.014751 5.890895 135165.304192 46.194480 6.928023 3.914716
10908248 0 1 0.006008 0.227400 617019.679202 39.859505 161452.126591 55.324447 5.986178 5.630398
10909127 0 1 0.003920 0.041500 331839.631194 3.170597 102907.040885 36.676968 3.339540 2.505435
10910878 0 1 0.003944 0.061700 363647.255886 6.252962 104893.131988 37.414837 3.358449 2.978139
10910878 1 2 0.061700 0.115800 6.252962 16.068647 568.085822 13.687598 2.366948 2.758338
10910878 2 3 0.115800 0.217000 16.068647 41.197255 559.857425 13.318555 2.686954 2.222343
10917043 0 1 0.002902 0.589800 255601.512785 205.385912 120590.257568 42.797723 3.303274 4.310974
10917433 0 1 0.004855 0.070100 453751.345480 6.912615 121739.006362 43.607563 5.058389 4.715001
10917681 0 1 0.004292 0.107900 368656.856017 12.896236 152176.097073 52.208818 4.328366 6.090592
10922659 0 1 0.005078 0.205300 437820.152847 31.254324 195576.887976 65.724139 7.639228 5.438456
10924562 0 1 0.005757 0.149900 503902.386444 18.605205 198177.479268 66.421397 6.405025 6.477766
10925104 0 1 0.002511 0.048400 221003.636882 5.188564 78846.454412 29.258256 3.628811 2.739674
10925104 1 2 0.048400 0.064800 5.188564 8.041348 39.941782 6.792808 2.411596 1.891050
10925104 2 3 0.064800 0.083600 8.041348 11.776132 24.039571 5.385656 2.690654 1.407738
10928043 0 1 0.006092 0.073200 591796.379833 6.846399 129961.901918 46.045229 4.808828 4.596030
10933306 0 1 0.005102 0.306300 446932.350663 57.774937 199732.353116 64.465150 8.244351 5.864401
10933561 0 1 0.006511 0.079100 692123.041338 8.129999 116618.863553 41.302457 5.597338 4.310171
10933561 1 2 0.079100 0.195100 8.129999 31.517795 2086.813424 12.738743 2.358634 2.127425
10934674 0 1 0.004032 0.122900 353872.834975 16.542953 142742.076436 48.672835 5.539288 4.455428
10935993 0 1 0.004492 0.169300 396098.514201 25.373654 163635.429747 55.623522 6.320597 5.325437
10937749 0 1 0.004032 0.057800 345199.086620 5.198986 120108.410902 41.786208 4.994241 3.634801
10963065 0 1 0.005553 0.035900 539463.953189 2.465024 76651.315669 28.416423 3.254764 2.398353
10964440 0 1 0.007952 0.143900 895122.180634 19.129476 149544.365255 52.539406 5.379822 5.308985
10964440 1 2 0.143900 0.554400 19.129476 144.688915 7141.023020 11.995273 2.106578 1.876660
10965008 0 1 0.005418 0.355400 550285.461411 81.170159 159135.241404 53.705606 6.006085 4.431892
10965588 0 1 0.003976 0.288100 367243.422622 62.891749 142473.516252 49.228164 4.849920 5.794570
10967168 0 1 0.006939 0.171600 650591.074900 22.265960 205586.596381 68.006273 7.376953 5.065481
10973664 0 1 0.004483 0.022500 386627.712954 1.208462 59582.039357 22.640056 2.503457 2.949062
10973664 1 2 0.022500 0.061100 1.208462 5.404269 2925.415726 12.154143 2.191063 1.901447
10973664 2 3 0.061100 0.102100 5.404269 11.678942 402.355571 13.302637 2.998697 1.355012
10973814 0 1 0.004981 0.142200 480044.509984 20.342378 144280.202083 49.433499 5.493958 4.921885
10973814 1 2 0.142200 0.240900 20.342378 44.852100 392.408135 13.232041 3.071153 1.841112
10975146 0 1 0.002465 0.011600 221729.627133 0.631332 27710.970142 11.565428 1.266902 1.076414
10977671 0 1 0.015979 0.763700 2170284.807844 199.064336 253685.950880 81.215726 9.002044 7.709127
10978763 0 1 0.004757 0.054500 462334.836772 4.977604 98942.173829 36.175480 3.447389 3.262926
10978763 1 2 0.054500 0.068300 4.977604 6.988010 26.715698 5.914302 1.874146 1.523817
10978763 2 3 0.068300 0.090000 6.988010 10.558405 52.001770 8.381143 4.008448 2.538284
10979952 0 1 0.008422 0.887300 1076072.710742 323.159363 161828.510264 56.228365 5.584880 5.421488
10982872 0 1 0.005697 0.031400 563949.311781 2.024144 64206.286870 24.779299 2.759512 2.980578
